stat,m,n,num_perm,a0.01,a0.02,a0.05,a0.1,a0.2
t3,141,59,10000,159.392,153.682,144.593,137.262,129.036
t3,141,60,10000,161.916,155.085,146.439,139.694,131.118
t3,141,61,10000,164.21,158.701,149.744,142.304,133.328
t3,141,62,10000,168.401,161.026,152.356,144.188,135.794
t3,141,63,10000,167.233,162.4,154.447,146.974,137.724
t3,141,64,10000,172.054,165.494,155.94,148.263,139.832
t3,141,65,10000,174.386,168.09,158.261,150.874,142.221
t3,141,66,10000,174.937,170.027,160.92,153.015,144.122
t3,141,67,10000,176.892,171.095,163.051,155.343,146.248
t3,141,68,10000,180.895,175.476,165.618,157.356,148.14
t3,141,69,10000,180.998,175.418,166.977,159.584,150.121
t3,141,70,10000,186.034,179.477,169.775,161.284,152.004
t3,141,71,10000,185.996,179.717,171.433,163.811,154.473
t3,141,72,10000,188.851,183.726,174.875,166.696,157.083
t3,141,73,10000,191.819,185.353,176.399,168.359,158.673
t3,141,74,10000,194.578,188.418,178.501,170.005,160.219
t3,141,75,10000,197.846,191.506,181.162,172.499,162.935
t3,141,76,10000,198.814,192.843,182.304,174.362,164.996
t3,141,77,10000,203.033,195.545,185.574,176.811,166.97
t3,141,78,10000,205.711,198.466,188.85,178.871,169.337
t3,141,79,10000,207.756,200.115,189.236,180.561,171.047
t3,141,80,10000,210.189,202.697,192.769,183.709,173.421
t3,141,81,10000,211.876,204.762,194.323,185.625,175.081
t3,141,82,10000,215.056,208.366,196.853,187.513,177.51
t3,141,83,10000,217.682,209.838,199.884,190.64,180.003
t3,141,84,10000,219.507,213.024,201.213,192.486,182.227
t3,141,85,10000,219.88,212.715,203.388,194.495,184.087
t3,141,86,10000,223.505,216.232,206.424,196.445,185.964
t3,141,87,10000,226.675,218.887,207.736,198.666,187.679
t3,141,88,10000,229.039,222.802,211.752,201.286,190.254
t3,141,89,10000,232.755,224.374,213.184,203.717,192.649
t3,141,90,10000,232.799,225.299,213.661,204.636,193.771
t3,141,91,10000,235.692,227.824,216.636,207.431,196.155
t3,141,92,10000,236.566,229.844,218.413,209.447,198.39
t3,141,93,10000,239.939,232.314,220.904,211.193,200.186
t3,141,94,10000,244.043,234.593,223.612,213.942,202.781
t3,141,95,10000,247.864,238.768,226.874,216.922,204.82
t3,141,96,10000,248.58,240.117,228.145,218.329,207.228
t3,141,97,10000,249.3,241.453,229.09,219.893,208.593
t3,141,98,10000,252.163,244.34,231.823,222.432,210.815
t3,141,99,10000,254.467,246.413,234.113,224.614,212.921
t3,141,100,10000,256.853,250.044,237.08,226.789,215.18
t3,141,101,10000,259.893,251.633,240.391,229.767,218.158
t3,141,102,10000,261.181,254.059,242.596,231.908,219.819
t3,141,103,10000,263.042,254.859,242.949,233.682,221.558
t3,141,104,10000,266.104,258.213,246.799,235.749,223.775
t3,141,105,10000,268.152,259.813,247.879,237.105,225.79
t3,141,106,10000,272.032,262.269,250.222,239.536,227.85
t3,141,107,10000,276.324,265.571,252.29,241.546,229.343
t3,141,108,10000,277.017,267.189,254.385,244.482,232.046
t3,141,109,10000,280.163,271.777,258.543,247.333,233.86
t3,141,110,10000,281.273,272.718,260.162,249.035,236.481
t3,141,111,10000,285.459,275.855,262.117,251.563,238.88
t3,141,112,10000,286.578,278.183,265.394,253.523,240.501
t3,141,113,10000,286.591,278.398,265.933,255.681,242.771
t3,141,114,10000,291.741,281.474,267.949,257.226,244.71
t3,141,115,10000,293.015,284.638,271.246,259.672,246.619
t3,141,116,10000,296.096,286.535,273.698,262.126,248.619
t3,141,117,10000,299.833,290.967,275.9,264.629,251.214
t3,141,118,10000,301.35,292.245,278.519,266.901,253.872
t3,141,119,10000,304.061,295.293,280.754,268.706,254.656
t3,141,120,10000,303.95,294.255,282.708,270.984,257.445
t3,141,121,10000,308.007,297.772,284.22,272.153,258.597
t3,141,122,10000,307.98,298.46,285.687,274.824,261.169
t3,141,123,10000,313.743,302.639,288.744,276.941,262.813
t3,142,1,10000,8.539,7.728,6.034,4.51,3.191
t3,142,2,10000,12.109,10.99,9.157,7.678,5.908
t3,142,3,10000,15.528,13.96,12.049,10.315,8.332
t3,142,4,10000,18.609,17.147,14.853,12.931,10.854
t3,142,5,10000,21.904,19.991,17.528,15.359,13.039
t3,142,6,10000,24.744,22.798,20.171,17.951,15.38
t3,142,7,10000,27.595,25.77,23.045,20.607,17.817
t3,142,8,10000,30.989,28.671,25.624,22.898,20.041
t3,142,9,10000,33.211,31.157,28.009,25.26,22.205
t3,142,10,10000,36.352,33.851,30.396,27.802,24.377
t3,142,11,10000,38.403,36.123,32.792,29.916,26.669
t3,142,12,10000,41.862,39.249,35.835,32.326,28.906
t3,142,13,10000,44.352,41.847,38.137,34.897,31.022
t3,142,14,10000,47.004,44.212,39.922,36.905,33.119
t3,142,15,10000,49.973,47.128,43.074,39.465,35.62
t3,142,16,10000,52.488,49.323,45.221,41.752,37.703
t3,142,17,10000,54.662,51.582,47.477,43.904,39.69
t3,142,18,10000,58.007,54.063,49.741,46.232,41.937
t3,142,19,10000,59.203,56.808,52.293,48.465,44.028
t3,142,20,10000,62.094,59.652,54.856,50.982,46.533
t3,142,21,10000,66.067,62.311,56.949,53.07,48.484
t3,142,22,10000,67.542,64.373,59.371,55.226,50.423
t3,142,23,10000,70.562,66.904,62.015,57.723,52.801
t3,142,24,10000,72.553,68.899,64.185,60.096,55.266
t3,142,25,10000,75.133,72.136,66.546,62.047,57.225
t3,142,26,10000,78.297,74.559,69.321,64.681,59.474
t3,142,27,10000,80.312,76.113,71.012,66.43,61.489
t3,142,28,10000,82.985,78.982,73.813,69.163,63.784
t3,142,29,10000,86.498,82.003,75.747,70.997,65.51
t3,142,30,10000,87.707,84.037,78.457,73.633,68.016
t3,142,31,10000,90.759,86.601,80.813,75.812,69.824
t3,142,32,10000,92.647,88.745,82.671,78.093,72.087
t3,142,33,10000,93.844,90.925,84.836,80.121,74.16
t3,142,34,10000,98.217,93.852,87.362,82.485,76.546
t3,142,35,10000,100.887,96.404,90.058,84.708,78.602
t3,142,36,10000,102.9,98.788,92.297,86.904,80.648
t3,142,37,10000,104.224,100.35,94.22,88.845,82.702
t3,142,38,10000,109.059,103.719,96.99,91.46,84.821
t3,142,39,10000,109.705,105.44,98.912,93.63,87.119
t3,142,40,10000,113.724,108.875,101.683,95.947,89.158
t3,142,41,10000,115.166,110.838,103.213,97.478,90.805
t3,142,42,10000,117.364,112.883,105.661,99.771,93.341
t3,142,43,10000,120.301,115.881,108.652,102.485,95.531
t3,142,44,10000,122.984,117.915,111.154,104.584,97.46
t3,142,45,10000,124.235,119.335,112.304,106.863,100.12
t3,142,46,10000,128.274,123.18,114.952,108.914,101.594
t3,142,47,10000,130.227,123.918,116.761,111.085,103.722
t3,142,48,10000,131.756,127.22,119.69,113.291,105.93
t3,142,49,10000,133.865,129.598,122.399,115.552,108.239
t3,142,50,10000,138.254,132.733,124.2,117.847,110.032
t3,142,51,10000,138.651,133.522,126.139,119.864,112.477
t3,142,52,10000,141.89,136.41,128.518,121.978,114.257
t3,142,53,10000,143.913,138.941,130.689,124.302,116.79
t3,142,54,10000,146.37,141.101,132.495,126.2,118.741
t3,142,55,10000,148.68,143.095,135.062,128.284,120.238
t3,142,56,10000,152.75,145.842,137.265,130.652,122.755
t3,142,57,10000,153.658,147.641,139.597,132.796,124.538
t3,142,58,10000,156.454,150.126,142.536,135.657,127.19
t3,142,59,10000,160.996,154.192,145.665,138.109,129.748
t3,142,60,10000,162.048,155.952,147.072,139.58,131.579
t3,142,61,10000,163.46,157.282,149.039,141.72,133.287
t3,142,62,10000,168.794,161.549,152.219,144.459,135.684
t3,142,63,10000,169.684,163.529,154.531,147.129,138.367
t3,142,64,10000,170.979,164.19,155.304,147.961,139.222
t3,142,65,10000,172.599,167.342,158.522,150.88,141.672
t3,142,66,10000,175.53,168.871,160.244,153.184,144.23
t3,142,67,10000,176.778,170.888,162.866,155.278,146.251
t3,142,68,10000,181.785,174.911,165.159,157.058,147.968
t3,142,69,10000,182.992,176.858,167.979,159.615,150.096
t3,142,70,10000,184.624,178.644,168.966,161.32,151.973
t3,142,71,10000,189.004,181.107,171.583,163.53,154.458
t3,142,72,10000,189.376,183.077,174.328,165.974,156.374
t3,142,73,10000,191.939,186.285,176.226,168.095,158.733
t3,142,74,10000,196.227,189.289,178.944,170.48,160.817
t3,142,75,10000,196.533,190.907,180.474,172.622,163.042
t3,142,76,10000,200.734,192.848,183.056,174.616,164.818
t3,142,77,10000,203.806,195.259,185.937,177.291,167.224
t3,142,78,10000,205.139,198.908,188.738,179.864,168.989
t3,142,79,10000,206.115,198.906,189.468,181.06,171.143
t3,142,80,10000,210.938,203.259,192.13,183.332,173.058
t3,142,81,10000,212.54,206.44,195.718,186.187,175.614
t3,142,82,10000,214.46,208.133,197.187,187.991,177.822
t3,142,83,10000,216.307,209.961,198.942,190.036,179.8
t3,142,84,10000,218.468,212.468,201.276,192.558,181.734
t3,142,85,10000,220.851,213.498,202.236,193.914,183.36
t3,142,86,10000,222.895,216.335,205.085,196.069,185.584
t3,142,87,10000,226.654,219.811,208.032,198.741,188.086
t3,142,88,10000,229.285,220.738,210.002,201.108,189.842
t3,142,89,10000,231.979,224.267,212.498,203.907,192.879
t3,142,90,10000,233.254,225.862,214.479,205.03,193.956
t3,142,91,10000,234.896,227.882,216.388,206.96,196.465
t3,142,92,10000,237.565,230.93,219.787,210.293,198.915
t3,142,93,10000,241.702,233.418,221.572,212.164,200.816
t3,142,94,10000,244.905,235.461,223.449,213.979,202.724
t3,142,95,10000,245.95,238.004,226.07,216.206,205.08
t3,142,96,10000,249.504,241.522,228.959,219.042,207.656
t3,142,97,10000,249.475,242.067,231.461,221.209,209.498
t3,142,98,10000,252.356,244.199,232.169,222.059,210.671
t3,142,99,10000,254.793,246.614,234.616,224.671,212.814
t3,142,100,10000,256.879,248.76,237.001,227.291,215.723
t3,142,101,10000,260.261,251.622,239.942,229.454,217.5
t3,142,102,10000,260.946,253.094,240.787,231.087,219.323
t3,142,103,10000,263.095,255.735,243.985,233.963,221.964
t3,142,104,10000,267.468,259.131,246.296,236.283,223.893
t3,142,105,10000,268.129,259.68,248.131,237.566,225.576
t3,142,106,10000,271.816,262.906,249.742,239.669,227.896
t3,142,107,10000,274.221,266.988,253.662,242.344,229.91
t3,142,108,10000,278.219,268.644,254.984,244.266,231.448
t3,142,109,10000,279.043,269.811,258.102,247.297,234.864
t3,142,110,10000,280.315,271.633,258.968,248.804,236.094
t3,142,111,10000,286.323,274.974,263.482,251.654,237.989
t3,142,112,10000,285.631,276.563,264.586,253.384,240.884
t3,142,113,10000,288.841,279.822,266.223,255.426,242.706
t3,142,114,10000,289.791,280.998,267.205,256.945,244.505
t3,142,115,10000,292.779,284.252,271.616,260.377,247.26
t3,142,116,10000,295.79,286.033,271.948,260.896,248.113
t3,142,117,10000,299.091,288.331,275.185,264.02,250.251
t3,142,118,10000,300.417,289.761,277.272,265.9,252.903
t3,142,119,10000,303.612,293.6,280.089,268.918,255.071
t3,142,120,10000,307.35,296.829,283.274,271.752,257.754
t3,142,121,10000,304.98,296.765,284.147,272.857,259.394
t3,142,122,10000,309.31,300.983,286.652,274.746,261.448
t3,142,123,10000,312.32,302.666,289.171,277.432,263.444
t3,142,124,10000,313.825,305.175,290.338,278.521,265.079
t3,142,125,10000,318.502,306.838,293.933,281.57,267.413
t3,143,1,10000,8.553,7.167,5.781,4.394,3.137
t3,143,2,10000,12.137,10.858,9.283,7.706,5.91
t3,143,3,10000,15.541,14.047,12.003,10.349,8.405
t3,143,4,10000,18.947,17.265,14.896,12.98,10.829
t3,143,5,10000,21.605,19.719,17.374,15.349,13.103
t3,143,6,10000,24.768,22.888,20.193,17.947,15.413
t3,143,7,10000,27.87,25.56,22.768,20.343,17.675
t3,143,8,10000,30.573,28.549,25.656,23.073,20.057
t3,143,9,10000,32.349,30.824,27.872,25.229,22.429
t3,143,10,10000,36.035,34.042,30.569,27.739,24.312
t3,143,11,10000,38.547,36.359,33.198,30.096,26.698
t3,143,12,10000,41.893,39.222,35.516,32.484,28.864
t3,143,13,10000,44.124,41.767,37.961,34.729,31.08
t3,143,14,10000,47.908,45.001,40.766,37.18,33.258
t3,143,15,10000,49.577,47.112,42.829,39.503,35.396
t3,143,16,10000,51.59,49.176,44.877,41.428,37.685
t3,143,17,10000,54.847,52.133,47.613,44.043,39.916
t3,143,18,10000,57.653,54.641,50.303,46.338,42.095
t3,143,19,10000,60.097,56.765,52.494,48.569,44.117
t3,143,20,10000,61.24,58.734,54.571,50.572,46.248
t3,143,21,10000,64.791,61.563,56.952,52.831,48.536
t3,143,22,10000,67.943,64.571,59.623,55.477,50.845
t3,143,23,10000,70.575,67.148,61.622,57.398,52.69
t3,143,24,10000,73.19,69.255,63.881,59.602,54.649
t3,143,25,10000,74.429,71.436,66.336,62.093,57.317
t3,143,26,10000,77.506,73.786,68.486,64.212,59.124
t3,143,27,10000,80.584,76.619,71.201,66.654,61.181
t3,143,28,10000,83.115,79.281,73.205,68.77,63.421
t3,143,29,10000,85.977,82.152,76.096,71.169,65.802
t3,143,30,10000,87.361,83.719,77.879,72.956,67.643
t3,143,31,10000,89.46,85.909,80.325,75.591,69.782
t3,143,32,10000,92.591,87.879,82.373,77.571,72.027
t3,143,33,10000,95.272,90.989,85.489,80.264,74.342
t3,143,34,10000,98.886,94.162,88.046,82.727,76.509
t3,143,35,10000,100.174,96.207,89.701,84.474,78.602
t3,143,36,10000,103.364,98.917,92.372,86.474,80.464
t3,143,37,10000,105.35,101.057,94.533,89.305,82.759
t3,143,38,10000,107.107,102.482,96.076,90.717,84.57
t3,143,39,10000,109.441,105.479,98.81,93.466,86.995
t3,143,40,10000,112.055,107.908,101.474,95.776,89.213
t3,143,41,10000,114.36,109.396,103.285,97.707,91.095
t3,143,42,10000,117.543,113.196,106.454,100.429,93.53
t3,143,43,10000,120.724,115.686,108.413,102.371,95.814
t3,143,44,10000,122.077,117.68,110.398,104.504,97.435
t3,143,45,10000,126.257,120.431,112.654,106.644,99.616
t3,143,46,10000,127.06,122.174,115.533,109.027,102.023
t3,143,47,10000,129.321,125.01,117.686,111.618,103.942
t3,143,48,10000,132.167,127.262,119.266,113.093,105.799
t3,143,49,10000,134.378,129.552,122.357,115.756,108.297
t3,143,50,10000,137.384,132.228,123.794,117.531,109.873
t3,143,51,10000,139.433,134.669,126.828,119.932,112.391
t3,143,52,10000,141.944,136.224,128.414,121.748,114.35
t3,143,53,10000,144.732,139.14,130.74,124.207,116.506
t3,143,54,10000,145.824,140.822,133.079,127.005,119.01
t3,143,55,10000,149.066,143.873,135.888,128.976,120.796
t3,143,56,10000,151.65,146.077,138.378,130.596,122.848
t3,143,57,10000,154.323,147.698,139.651,133.119,125.368
t3,143,58,10000,155.802,149.873,142.268,135.284,126.961
t3,143,59,10000,158.627,152.819,144.419,137.186,128.926
t3,143,60,10000,160.749,155.015,147.239,139.866,131.329
t3,143,61,10000,162.425,157.046,148.73,141.999,132.974
t3,143,62,10000,165.612,160.068,151.298,144.224,135.539
t3,143,63,10000,168.511,162.977,154.254,146.438,137.744
t3,143,64,10000,171.963,165.265,156.477,149.075,140.124
t3,143,65,10000,173.803,167.893,158.952,151.195,141.875
t3,143,66,10000,176.191,170.159,160.951,152.942,144.077
t3,143,67,10000,178.081,171.379,162.518,155.273,145.973
t3,143,68,10000,181.74,175.688,165.784,157.908,148.582
t3,143,69,10000,183.757,177.11,167.997,160.173,150.426
t3,143,70,10000,185.988,178.839,169.305,161.359,151.796
t3,143,71,10000,187.524,180.802,171.758,163.39,154.402
t3,143,72,10000,191.756,184.373,174.644,166.264,156.651
t3,143,73,10000,192.903,185.339,176.522,168.053,158.423
t3,143,74,10000,195.99,188.598,178.047,170.121,160.666
t3,143,75,10000,196.703,189.882,179.97,171.861,162.522
t3,143,76,10000,199.469,194.021,183.856,175.043,164.981
t3,143,77,10000,203.127,196.286,186.17,177.282,167.064
t3,143,78,10000,205.85,198.792,188.208,179.687,169.608
t3,143,79,10000,208.117,201.412,190.49,181.029,171.273
t3,143,80,10000,209.823,202.143,191.902,183.632,173.536
t3,143,81,10000,211.793,204.909,194.272,185.6,175.192
t3,143,82,10000,215.515,207.663,196.516,187.867,177.553
t3,143,83,10000,219.192,210.685,199.46,190.478,179.758
t3,143,84,10000,218.658,210.853,200.22,191.757,181.814
t3,143,85,10000,223.177,213.581,202.907,194.376,183.688
t3,143,86,10000,222.922,214.907,204.527,196.018,185.899
t3,143,87,10000,227.135,219.521,208.431,198.978,187.872
t3,143,88,10000,228.177,220.41,209.88,200.645,190.018
t3,143,89,10000,231.549,224.08,213.028,203.09,192.563
t3,143,90,10000,236.166,226.253,214.99,204.969,194.129
t3,143,91,10000,235.185,228.036,216.985,207.115,196.275
t3,143,92,10000,237.999,231.577,220.594,210.441,199.11
t3,143,93,10000,240.365,232.805,221.334,211.717,200.27
t3,143,94,10000,245.417,235.64,224.346,214.495,202.68
t3,143,95,10000,244.832,237.429,225.442,216.261,204.375
t3,143,96,10000,249.54,239.989,227.625,217.932,206.847
t3,143,97,10000,250.01,242.617,230.317,220.364,208.307
t3,143,98,10000,251.745,244.422,233.583,223.379,211.575
t3,143,99,10000,255.224,246.847,235.292,224.855,213.285
t3,143,100,10000,256.23,249.071,237.79,227.527,215.675
t3,143,101,10000,259.202,251.146,239.574,229.692,217.648
t3,143,102,10000,262.432,254.898,241.702,231.869,219.658
t3,143,103,10000,265.155,256.643,243.841,234.317,222.063
t3,143,104,10000,264.898,257.883,245.508,235.577,223.982
t3,143,105,10000,268.638,260.339,248.652,238.279,225.819
t3,143,106,10000,271.756,263.576,250.662,240.38,227.757
t3,143,107,10000,274.12,264.223,252.114,241.904,229.346
t3,143,108,10000,275.734,268.558,255.231,244.606,231.774
t3,143,109,10000,280.453,271.302,258.444,247.754,234.872
t3,143,110,10000,280.45,271.876,260.084,249.33,236.874
t3,143,111,10000,282.45,273.694,261.491,250.845,238.119
t3,143,112,10000,285.727,277.253,264.37,253.479,240.535
t3,143,113,10000,287.611,277.888,265.521,254.814,242.704
t3,143,114,10000,292.421,281.112,269.059,257.744,244.926
t3,143,115,10000,294.808,285.18,272.52,260.543,247.404
t3,143,116,10000,295.797,286.971,273.866,262.703,249.425
t3,143,117,10000,296.967,288.965,274.998,263.996,251.205
t3,143,118,10000,299.708,290.681,278.357,266.627,253.306
t3,143,119,10000,302.821,292.965,280.007,268.574,255.249
t3,143,120,10000,305.321,296.73,281.521,269.786,256.581
t3,143,121,10000,306.139,297.503,284.351,272.8,259.081
t3,144,1,10000,8.567,7.756,5.795,4.537,3.151
t3,144,2,10000,12.083,10.93,9.213,7.593,5.91
t3,144,3,10000,15.366,14.119,12.173,10.422,8.426
t3,144,4,10000,18.732,17.097,14.896,12.889,10.773
t3,144,5,10000,21.704,19.979,17.574,15.478,13.16
t3,144,6,10000,24.484,22.648,20.088,17.887,15.396
t3,144,7,10000,27.842,25.852,22.932,20.366,17.703
t3,144,8,10000,30.438,28.489,25.315,22.674,19.871
t3,144,9,10000,33.499,31.409,28.052,25.528,22.31
t3,144,10,10000,36.634,33.959,30.681,27.831,24.545
t3,144,11,10000,38.675,36.339,32.854,29.991,26.724
t3,144,12,10000,41.813,39.523,35.697,32.409,28.785
t3,144,13,10000,44.469,42.065,37.995,34.842,31.191
t3,144,14,10000,45.856,43.352,39.846,36.829,33.235
t3,144,15,10000,49.601,46.688,42.984,39.433,35.463
t3,144,16,10000,52.101,49.141,44.974,41.57,37.595
t3,144,17,10000,54.917,52.024,47.589,43.927,39.818
t3,144,18,10000,57.149,54.429,49.936,46.206,42.037
t3,144,19,10000,59.866,56.815,52.568,48.77,44.38
t3,144,20,10000,62.929,59.412,54.944,50.742,46.273
t3,144,21,10000,65.524,62.126,57.393,53.404,48.744
t3,144,22,10000,67.906,64.841,59.667,55.467,50.64
t3,144,23,10000,69.952,67.145,62.128,57.685,52.88
t3,144,24,10000,73.042,69.218,64.313,60,54.895
t3,144,25,10000,75.173,71.506,66.418,62.25,57.104
t3,144,26,10000,78.466,74.997,69.17,64.39,58.982
t3,144,27,10000,80.731,76.959,71.356,66.552,61.24
t3,144,28,10000,82.507,78.77,73.772,69.055,63.698
t3,144,29,10000,84.298,81.201,75.699,71.297,65.792
t3,144,30,10000,87.892,83.769,77.727,73.152,67.729
t3,144,31,10000,89.903,86.034,80.796,75.649,69.853
t3,144,32,10000,92.661,88.406,82.541,77.72,72.04
t3,144,33,10000,95.262,91.734,85.537,80.498,74.151
t3,144,34,10000,98.148,93.935,87.484,82.29,76.21
t3,144,35,10000,100.553,96.17,90.077,84.78,78.585
t3,144,36,10000,103.367,99.006,92.209,86.729,80.588
t3,144,37,10000,105.373,100.771,95.008,89.186,82.662
t3,144,38,10000,108.738,104.639,97.373,91.647,85.068
t3,144,39,10000,111.225,106.174,99.163,93.592,87.305
t3,144,40,10000,112.848,108.499,102.03,95.8,89.081
t3,144,41,10000,114.491,110.111,103.173,97.595,90.8
t3,144,42,10000,117.149,112.752,105.803,100.177,93.458
t3,144,43,10000,119.937,115.137,108.662,102.503,95.517
t3,144,44,10000,121.695,116.819,110.548,104.492,97.641
t3,144,45,10000,125.17,120.28,113.273,107.296,99.837
t3,144,46,10000,126.242,121.755,115.03,109.218,101.799
t3,144,47,10000,129.933,124.809,118.101,111.406,104.324
t3,144,48,10000,132.338,127.479,119.629,113.351,106.214
t3,144,49,10000,134.49,129.417,121.958,115.766,107.994
t3,144,50,10000,137.372,132.464,124.237,117.827,110.025
t3,144,51,10000,140.615,135.052,127.024,120.196,112.17
t3,144,52,10000,141.896,137.199,129.429,122.697,114.544
t3,144,53,10000,144.199,138.812,130.43,123.636,116.106
t3,144,54,10000,148.654,141.716,134.175,126.937,118.813
t3,144,55,10000,149.124,144.595,136.587,129.647,121.346
t3,144,56,10000,152.534,146.391,137.609,130.708,122.739
t3,144,57,10000,153.795,148.396,139.846,133.183,125.086
t3,144,58,10000,156.762,150.41,142.214,135.605,127.096
t3,144,59,10000,159.902,153.828,144.734,137.652,129.32
t3,144,60,10000,162.048,155.736,147.301,140.045,131.632
t3,144,61,10000,164.898,157.8,149.697,141.976,133.614
t3,144,62,10000,165.736,160.427,151.428,143.786,135.002
t3,144,63,10000,169.43,163.257,154.079,146.19,137.294
t3,144,64,10000,172.247,166.646,156.551,148.463,139.604
t3,144,65,10000,173.056,167.244,158.497,151.105,142.066
t3,144,66,10000,176.186,170.05,160.234,152.534,143.621
t3,144,67,10000,178.019,171.304,162.501,154.429,145.712
t3,144,68,10000,179.884,173.918,165.667,157.496,148.3
t3,144,69,10000,184.035,177.921,168.597,160.206,150.834
t3,144,70,10000,184.821,178.914,169.22,160.996,152.07
t3,144,71,10000,188.669,182.552,172.648,164.597,154.855
t3,144,72,10000,191.404,184.246,173.917,165.857,156.585
t3,144,73,10000,192.58,185.671,175.405,167.192,158.321
t3,144,74,10000,195.569,187.489,178.294,170.254,161.048
t3,144,75,10000,198.336,190.235,181.019,172.776,163.106
t3,144,76,10000,199.007,191.738,182.874,174.223,165.102
t3,144,77,10000,203.614,195.935,185.963,177.348,167.499
t3,144,78,10000,202.986,197.486,187.611,178.737,169.208
t3,144,79,10000,207.936,200.555,190.564,181.822,171.856
t3,144,80,10000,210.941,203.411,193.403,184.493,173.809
t3,144,81,10000,213.045,206.249,195.395,186.11,175.699
t3,144,82,10000,213.923,207.335,196.557,187.84,177.579
t3,144,83,10000,216.604,209.653,199.054,189.863,179.841
t3,144,84,10000,218.14,211.343,200.63,192.704,181.743
t3,144,85,10000,221.154,213.767,203.067,194.149,183.901
t3,144,86,10000,222.642,214.744,205.017,196.093,185.392
t3,144,87,10000,228.927,219.565,208.789,198.819,188.039
t3,144,88,10000,228.056,220.914,210.136,200.799,190.284
t3,144,89,10000,230.85,222.932,212.826,202.792,192.368
t3,144,90,10000,233.318,226.003,214.431,205.183,194.395
t3,144,91,10000,235.758,227.539,216.801,207.41,196.379
t3,144,92,10000,237.01,229.176,218.671,209.308,198.558
t3,144,93,10000,238.648,232.33,220.734,211.096,199.983
t3,144,94,10000,242.753,235.234,223.742,214.331,203.365
t3,144,95,10000,245.816,237.046,225.908,216.452,204.831
t3,144,96,10000,247.271,239.43,227.836,218.099,207.079
t3,144,97,10000,250.068,242.585,231.007,221.273,209.594
t3,144,98,10000,251.972,244.203,233.352,223.954,211.631
t3,144,99,10000,254.959,247.941,236.2,224.932,213.244
t3,144,100,10000,257.073,249.801,237.18,227.349,215.551
t3,144,101,10000,258.62,251.139,239.304,229.119,217.703
t3,144,102,10000,260.706,252.858,241.178,231.558,219.659
t3,144,103,10000,264.742,255.563,243.206,233.366,221.536
t3,144,104,10000,266.806,258.523,245.569,235.89,223.461
t3,144,105,10000,267.876,259.759,248.059,237.868,226.197
t3,144,106,10000,269.855,261.747,248.981,239.285,227.298
t3,144,107,10000,274.472,265.959,252.528,242.574,229.848
t3,144,108,10000,277.741,269.671,255.597,245.158,232.407
t3,144,109,10000,278.27,269.061,256.957,246.65,234.17
t3,144,110,10000,281.348,271.161,260.703,249.18,237.139
t3,144,111,10000,282.185,275.414,262.082,250.582,238.055
t3,144,112,10000,286.642,276.853,263.248,252.413,240.275
t3,144,113,10000,288.039,278.755,266.035,255.345,242.74
t3,144,114,10000,290.413,281.363,268.156,257.289,244.067
t3,144,115,10000,291.979,282.475,270.57,259.835,246.671
t3,144,116,10000,296.478,286.281,273.665,262.267,249.288
t3,144,117,10000,297.348,288.642,274.917,263.783,251.164
t3,144,118,10000,301.614,291.047,277.128,266.707,253.354
t3,144,119,10000,304.24,293.289,281.296,268.781,254.436
t3,145,1,10000,8.581,7.77,6.075,4.551,3.165
t3,145,2,10000,11.746,10.869,9.165,7.629,5.867
t3,145,3,10000,15.558,14.195,12.159,10.37,8.493
t3,145,4,10000,18.617,16.965,14.784,13.029,10.891
t3,145,5,10000,22.032,20.383,17.807,15.62,13.248
t3,145,6,10000,24.683,22.832,20.084,18.042,15.584
t3,145,7,10000,27.201,25.449,22.73,20.32,17.617
t3,145,8,10000,31.016,29.099,25.822,23.185,20.098
t3,145,9,10000,33.573,31.118,27.809,25.207,22.33
t3,145,10,10000,36.336,33.762,30.366,27.676,24.428
t3,145,11,10000,38.679,36.541,33.132,30.049,26.566
t3,145,12,10000,41.174,38.834,35.451,32.353,28.915
t3,145,13,10000,44.323,41.578,37.711,34.534,31.016
t3,145,14,10000,47.594,44.565,40.562,37.013,33.201
t3,145,15,10000,49.734,46.707,42.705,39.377,35.559
t3,145,16,10000,51.952,48.992,45.018,41.633,37.621
t3,145,17,10000,54.918,51.758,47.312,43.773,39.689
t3,145,18,10000,57.222,54.286,50.267,46.499,42.185
t3,145,19,10000,59.976,56.959,52.526,48.796,44.393
t3,145,20,10000,62.386,59.229,54.481,50.824,46.301
t3,145,21,10000,64.943,62.031,57.081,53.083,48.584
t3,145,22,10000,66.911,63.968,59.241,55.28,50.65
t3,145,23,10000,70.373,66.971,62.012,57.759,52.971
t3,145,24,10000,72.517,69.373,63.978,59.901,55.173
t3,145,25,10000,75.699,72.385,66.74,62.173,57.195
t3,145,26,10000,77.358,73.664,68.694,64.474,59.31
t3,145,27,10000,79.928,76.634,71.392,66.57,61.566
t3,145,28,10000,82.863,78.844,73.179,68.615,63.493
t3,145,29,10000,85.735,81.97,75.754,71.433,65.713
t3,145,30,10000,88.25,83.923,78.301,73.373,67.679
t3,145,31,10000,90.424,86.358,80.89,75.543,70.044
t3,145,32,10000,92.951,88.54,82.805,77.81,72.114
t3,145,33,10000,95.76,91.336,84.94,79.999,74.205
t3,145,34,10000,97.732,93.258,87.122,81.988,76.161
t3,145,35,10000,101.492,96.471,89.913,84.742,78.509
