stat,m,n,num_perm,a0.01,a0.02,a0.05,a0.1,a0.2
t3,183,151,10000,6339770,6249094,6118256,6007242,5875786
t3,183,152,10000,6400060,6315136,6197460,6084528,5945172
t3,183,153,10000,6470324,6395002,6267542,6148436,6013944
t3,183,154,10000,6537710,6452156,6331524,6220650,6093300
t3,183,155,10000,6618616,6540370,6413782,6298554,6167928
t3,183,156,10000,6737788,6652586,6505816,6387284,6240588
t3,183,157,10000,6779424,6702406,6578360,6459280,6315760
t3,183,158,10000,6867700,6779924,6652402,6538964,6396260
t3,183,159,10000,6950216,6852460,6730358,6617522,6469100
t3,183,160,10000,7027256,6941002,6809334,6692998,6548326
t3,183,161,10000,7107910,7026982,6886330,6769456,6623382
t3,183,162,10000,7199460,7099160,6971206,6847606,6707368
t3,183,163,10000,7266342,7191630,7053678,6928052,6780964
t3,183,164,10000,7374416,7270960,7130908,7012724,6868298
t3,183,165,10000,7451722,7351690,7202110,7081226,6940340
t3,183,166,10000,7512824,7424986,7302968,7173966,7022500
t3,183,167,10000,7599124,7509888,7381340,7258230,7110510
t3,183,168,10000,7706508,7613598,7459332,7335398,7186884
t3,183,169,10000,7767924,7679992,7544574,7427948,7277266
t3,183,170,10000,7858098,7773736,7635044,7510480,7354782
t3,183,171,10000,7957826,7859982,7727398,7592890,7440982
t3,183,172,10000,8042116,7953880,7802242,7676156,7518094
t3,183,173,10000,8147142,8050846,7898204,7778766,7612604
t3,183,174,10000,8215330,8131924,7978090,7850670,7690262
t3,183,175,10000,8305708,8221272,8075448,7949780,7788418
t3,183,176,10000,8403800,8305748,8161008,8025188,7867608
t3,183,177,10000,8527408,8420524,8258876,8120756,7957054
t3,183,178,10000,8585688,8506020,8341154,8197612,8039116
t3,183,179,10000,8682038,8595292,8442180,8302952,8138766
t3,183,180,10000,8793336,8698030,8524488,8395076,8225738
t3,183,181,10000,8879580,8768402,8605172,8469704,8309972
t3,183,182,10000,8972750,8855386,8707050,8565186,8408814
t3,183,183,10000,9059554,8944734,8789504,8658080,8493666
t3,183,184,10000,9169266,9058758,8895538,8756462,8586732
t3,183,185,10000,9254390,9164030,9000844,8855246,8678168
t3,183,186,10000,9341862,9244376,9081042,8944588,8773046
t3,183,187,10000,9459192,9347264,9179306,9038126,8864244
t3,183,188,10000,9556324,9431046,9280512,9127732,8957476
t3,183,189,10000,9676862,9553126,9384684,9234616,9053464
t3,183,190,10000,9769498,9653002,9478884,9331524,9150366
t3,183,191,10000,9844652,9746146,9559100,9418434,9243202
t3,183,192,10000,9922226,9818812,9655846,9511952,9341738
t3,183,193,10000,10035914,9945510,9769114,9620710,9439672
t3,183,194,10000,10143032,10037104,9865752,9721396,9542620
t3,183,195,10000,10226610,10116052,9971334,9815706,9637244
t3,183,196,10000,10360938,10259726,10064300,9916402,9733720
t3,183,197,10000,10429344,10329306,10162924,10021842,9844280
t3,183,198,10000,10552628,10456168,10280186,10125420,9943154
t3,183,199,10000,10715262,10591272,10398872,10232448,10049064
t3,183,200,10000,10751282,10636424,10463574,10315898,10127812
t3,184,1,10000,33672,32942,30800,27390,21756
t3,184,2,10000,59312,56130,49632,42782,35204
t3,184,3,10000,80890,75316,66606,59298,50230
t3,184,4,10000,98102,92660,83296,75442,64970
t3,184,5,10000,117508,111366,100652,91608,80778
t3,184,6,10000,137114,128730,116930,106994,94412
t3,184,7,10000,153042,144924,133140,122046,109076
t3,184,8,10000,173402,164078,150670,138722,124334
t3,184,9,10000,189846,180704,167048,154848,139146
t3,184,10,10000,207996,199576,183950,170690,154474
t3,184,11,10000,230264,217908,202326,188744,171282
t3,184,12,10000,249440,237070,218064,203384,185720
t3,184,13,10000,266348,253898,236406,221524,203314
t3,184,14,10000,283054,270540,252378,237200,218076
t3,184,15,10000,304094,292694,272898,254864,234580
t3,184,16,10000,325934,311704,290904,272328,251320
t3,184,17,10000,345734,331674,310146,291266,270034
t3,184,18,10000,364222,349944,328142,308206,285948
t3,184,19,10000,384940,368774,347408,327164,304058
t3,184,20,10000,406468,391108,367038,346764,322462
t3,184,21,10000,425436,409002,385262,365010,339058
t3,184,22,10000,441162,426630,402848,382760,357434
t3,184,23,10000,469396,448750,424722,402860,376462
t3,184,24,10000,493064,474238,448266,424648,396650
t3,184,25,10000,506822,489696,464146,442020,415022
t3,184,26,10000,527326,510016,485568,461382,433532
t3,184,27,10000,553126,536690,510634,485092,455980
t3,184,28,10000,581044,560064,531664,505784,474964
t3,184,29,10000,600048,581036,551728,524578,494972
t3,184,30,10000,621992,602320,574326,548878,517768
t3,184,31,10000,650240,625868,595538,570036,538056
t3,184,32,10000,670832,648142,618228,593354,559618
t3,184,33,10000,691486,672844,642576,614468,580164
t3,184,34,10000,716830,697610,663384,634884,602162
t3,184,35,10000,743552,723328,689310,660706,625248
t3,184,36,10000,767242,745420,711750,681770,647456
t3,184,37,10000,790276,766044,735516,706410,670116
t3,184,38,10000,823640,799752,763184,732126,695464
t3,184,39,10000,843816,817892,786316,754540,715224
t3,184,40,10000,873388,849086,812254,781416,740462
t3,184,41,10000,900372,876312,835184,801906,764356
t3,184,42,10000,929628,903190,867306,832632,790894
t3,184,43,10000,955718,931552,890366,855538,815728
t3,184,44,10000,990162,963082,918006,883828,840770
t3,184,45,10000,1011842,980528,939998,904426,863744
t3,184,46,10000,1034422,1007446,971584,935650,890554
t3,184,47,10000,1066946,1036046,996534,959050,918384
t3,184,48,10000,1099288,1071020,1027340,991292,945874
t3,184,49,10000,1126762,1099572,1057374,1017480,970460
t3,184,50,10000,1154732,1124852,1085756,1047768,1000440
t3,184,51,10000,1186336,1157344,1115662,1076634,1027518
t3,184,52,10000,1229750,1193474,1146496,1105582,1057156
t3,184,53,10000,1254084,1219402,1175420,1133334,1084736
t3,184,54,10000,1277818,1249720,1203556,1163570,1113008
t3,184,55,10000,1315962,1280626,1233214,1191436,1141586
t3,184,56,10000,1334258,1311886,1266126,1224142,1173250
t3,184,57,10000,1372922,1342618,1294720,1251960,1200546
t3,184,58,10000,1410820,1379224,1323118,1280020,1228240
t3,184,59,10000,1430036,1402230,1354708,1311476,1259022
t3,184,60,10000,1471678,1437048,1387278,1343396,1288760
t3,184,61,10000,1499858,1469608,1418654,1375306,1320766
t3,184,62,10000,1550304,1511256,1454008,1409892,1356892
t3,184,63,10000,1577890,1539778,1488768,1441366,1383360
t3,184,64,10000,1607460,1574452,1522022,1477360,1420430
t3,184,65,10000,1641506,1606604,1553966,1506990,1448360
t3,184,66,10000,1683782,1648082,1589748,1540134,1481532
t3,184,67,10000,1715452,1677918,1624120,1576090,1515374
t3,184,68,10000,1759914,1717314,1659198,1611732,1549930
t3,184,69,10000,1792326,1756970,1698772,1646392,1585296
t3,184,70,10000,1825224,1790152,1731174,1681350,1619754
t3,184,71,10000,1862008,1822688,1768372,1715256,1653168
t3,184,72,10000,1901818,1864842,1808030,1753904,1688962
t3,184,73,10000,1933576,1902094,1844994,1793722,1731946
t3,184,74,10000,1970398,1933950,1877014,1825576,1761080
t3,184,75,10000,2017338,1974478,1920342,1867832,1801470
t3,184,76,10000,2056998,2013954,1958088,1903108,1836754
t3,184,77,10000,2105642,2062168,2003000,1944902,1877174
t3,184,78,10000,2149530,2103476,2037288,1981232,1914248
t3,184,79,10000,2182674,2137872,2069170,2012708,1951452
t3,184,80,10000,2225630,2177874,2115210,2059986,1991356
t3,184,81,10000,2269184,2226174,2157336,2100652,2030780
t3,184,82,10000,2310650,2267982,2199906,2139854,2069182
t3,184,83,10000,2350136,2307712,2236448,2174454,2106468
t3,184,84,10000,2399584,2351166,2283684,2224984,2149006
t3,184,85,10000,2435986,2385612,2319100,2263788,2191860
t3,184,86,10000,2484842,2430994,2362436,2300588,2226458
t3,184,87,10000,2513314,2468124,2406078,2347104,2273508
t3,184,88,10000,2572222,2531940,2456580,2391546,2314094
t3,184,89,10000,2607756,2565968,2495236,2431500,2353370
t3,184,90,10000,2654422,2611480,2541100,2478408,2400100
t3,184,91,10000,2708398,2654478,2580544,2515512,2440248
t3,184,92,10000,2751676,2701224,2630678,2565256,2484922
t3,184,93,10000,2812676,2760848,2682470,2613626,2529322
t3,184,94,10000,2848812,2797084,2721990,2657904,2573294
t3,184,95,10000,2895024,2845834,2772414,2702654,2621884
t3,184,96,10000,2940492,2890128,2816286,2747750,2664168
t3,184,97,10000,2994998,2942380,2863200,2797434,2711036
t3,184,98,10000,3044212,2990976,2910344,2835740,2756454
t3,184,99,10000,3084100,3034864,2959800,2891232,2804342
t3,184,100,10000,3144734,3093412,3008128,2942122,2853592
t3,184,101,10000,3201862,3144820,3053914,2983722,2896272
t3,184,102,10000,3235552,3192964,3111738,3039658,2947684
t3,184,103,10000,3313540,3248896,3159718,3081530,2996610
t3,184,104,10000,3342948,3287712,3208514,3135028,3047172
t3,184,105,10000,3400050,3342986,3271304,3192358,3102398
t3,184,106,10000,3458782,3400720,3317564,3241222,3148596
t3,184,107,10000,3507584,3444960,3361856,3286670,3196852
t3,184,108,10000,3549434,3498548,3414452,3339100,3248762
t3,184,109,10000,3618248,3555896,3471440,3398230,3304302
t3,184,110,10000,3659052,3599616,3517592,3437646,3344708
t3,184,111,10000,3718478,3657086,3575892,3499054,3404380
t3,184,112,10000,3788218,3724350,3629602,3549944,3451444
t3,184,113,10000,3838514,3772848,3686058,3605728,3510390
t3,184,114,10000,3911280,3848854,3748316,3666116,3563588
t3,184,115,10000,3936678,3880504,3795240,3715532,3613400
t3,184,116,10000,3999906,3949714,3855780,3770360,3669928
t3,184,117,10000,4054464,3999586,3911208,3826610,3727024
t3,184,118,10000,4122484,4068364,3973746,3886398,3784262
t3,184,119,10000,4197060,4132246,4030574,3942330,3833738
t3,184,120,10000,4253236,4180132,4082674,3994128,3890762
t3,184,121,10000,4310558,4237818,4148408,4054890,3950430
t3,184,122,10000,4369492,4304128,4203602,4111304,4008338
t3,184,123,10000,4426682,4362178,4264650,4176628,4067560
t3,184,124,10000,4493768,4421846,4322262,4233740,4125922
t3,184,125,10000,4547750,4485024,4386050,4293950,4185168
t3,184,126,10000,4617614,4543790,4434284,4345904,4242376
t3,184,127,10000,4692416,4618470,4513780,4418084,4306370
t3,184,128,10000,4758462,4680984,4567358,4469144,4361106
t3,184,129,10000,4802582,4732468,4624164,4533240,4426366
t3,184,130,10000,4864668,4802408,4701454,4604962,4487690
t3,184,131,10000,4934856,4865348,4756856,4664032,4546824
t3,184,132,10000,5013134,4939538,4820636,4728786,4616218
t3,184,133,10000,5082606,5000304,4895572,4793470,4674360
t3,184,134,10000,5137952,5061870,4951622,4850420,4735482
t3,184,135,10000,5204074,5133542,5016416,4919712,4801074
t3,184,136,10000,5263388,5184222,5079778,4986796,4871326
t3,184,137,10000,5330926,5260724,5151782,5052962,4935026
t3,184,138,10000,5407192,5333432,5223986,5120342,4997656
t3,184,139,10000,5463850,5387564,5280808,5184438,5065938
t3,184,140,10000,5571098,5481586,5360562,5254102,5131250
t3,184,141,10000,5628008,5534408,5425854,5324656,5199952
t3,184,142,10000,5685250,5617116,5496592,5400108,5269540
t3,184,143,10000,5772322,5694700,5572826,5470624,5348524
t3,184,144,10000,5850442,5762282,5649934,5540462,5409262
t3,184,145,10000,5896986,5831488,5710688,5608506,5482022
t3,184,146,10000,5982466,5911194,5786620,5682712,5549896
t3,184,147,10000,6045768,5964328,5849816,5740234,5610316
t3,184,148,10000,6145772,6060594,5923302,5813144,5689754
t3,184,149,10000,6209556,6116964,5996882,5889572,5759912
t3,184,150,10000,6268476,6198064,6072402,5960704,5827830
t3,184,151,10000,6369090,6283592,6159764,6037634,5902446
t3,184,152,10000,6437068,6354194,6234170,6122874,5984084
t3,184,153,10000,6514988,6423040,6298998,6186342,6054872
t3,184,154,10000,6615890,6527806,6379476,6269282,6132282
t3,184,155,10000,6658708,6587092,6453980,6347102,6213298
t3,184,156,10000,6773676,6678616,6535022,6418382,6279992
t3,184,157,10000,6823708,6744564,6609572,6490544,6350254
t3,184,158,10000,6919284,6822346,6692288,6570812,6433834
t3,184,159,10000,7000468,6910550,6773990,6648116,6505620
t3,184,160,10000,7046264,6977042,6846318,6721772,6574594
t3,184,161,10000,7170624,7071942,6931558,6803182,6656250
t3,184,162,10000,7243394,7145910,7003856,6887260,6736290
t3,184,163,10000,7310290,7218788,7090290,6966778,6828360
t3,184,164,10000,7403240,7306360,7182512,7064646,6911298
t3,184,165,10000,7489874,7394028,7265298,7141690,6987274
t3,184,166,10000,7550460,7469572,7332714,7216822,7069192
t3,184,167,10000,7639448,7551640,7406968,7290404,7144910
t3,184,168,10000,7754176,7650466,7518386,7388662,7240186
t3,184,169,10000,7852284,7749656,7604736,7481286,7324418
t3,184,170,10000,7899086,7816296,7675766,7541736,7391808
t3,184,171,10000,8008414,7907414,7755450,7632604,7482494
t3,184,172,10000,8089362,7999152,7853714,7727252,7568414
t3,184,173,10000,8179156,8077286,7944786,7816696,7659572
t3,184,174,10000,8263660,8175578,8026438,7894478,7734770
t3,184,175,10000,8349738,8265034,8115114,7984250,7822890
t3,184,176,10000,8474634,8367446,8210456,8076350,7914608
t3,184,177,10000,8561392,8452824,8294394,8151314,7995358
t3,184,178,10000,8629432,8521944,8368676,8246264,8083662
t3,184,179,10000,8733544,8644744,8486668,8349178,8182980
t3,184,180,10000,8828312,8725528,8567722,8429904,8269332
t3,184,181,10000,8923520,8821240,8656594,8527768,8363666
t3,184,182,10000,9017230,8914916,8764098,8622964,8457706
t3,184,183,10000,9101602,8999270,8840620,8714994,8540902
t3,184,184,10000,9223702,9108062,8948454,8809720,8631116
t3,184,185,10000,9306388,9191346,9035722,8892870,8725582
t3,184,186,10000,9400286,9286962,9134326,8985908,8810678
t3,184,187,10000,9496780,9392312,9227720,9082782,8907514
t3,184,188,10000,9593106,9487538,9329764,9181696,9008588
t3,184,189,10000,9698340,9580396,9421652,9281670,9102652
t3,184,190,10000,9810720,9697722,9533820,9379328,9199524
t3,184,191,10000,9874326,9776368,9620152,9465838,9282692
t3,184,192,10000,9996128,9876908,9717986,9567744,9386348
t3,184,193,10000,10110246,9989186,9824884,9666114,9473972
t3,184,194,10000,10198176,10095888,9928840,9783784,9588654
t3,184,195,10000,10339090,10207976,10032072,9878394,9700842
t3,184,196,10000,10400212,10297990,10119610,9972122,9780842
t3,184,197,10000,10501640,10398884,10231526,10070444,9880822
t3,184,198,10000,10612482,10501570,10329992,10179852,9991466
t3,184,199,10000,10717084,10595142,10426244,10267702,10082606
t3,184,200,10000,10834492,10716638,10542864,10388258,10192354
t3,185,1,10000,34040,32942,31152,27722,21462
t3,185,2,10000,60212,56992,50292,43520,35742
t3,185,3,10000,80110,74876,67158,59970,50530
t3,185,4,10000,100488,95308,84848,76366,65906
t3,185,5,10000,119642,112818,101302,91796,79666
t3,185,6,10000,139328,130418,119072,108498,95628
t3,185,7,10000,155438,146742,135426,124038,110214
t3,185,8,10000,177470,168488,152866,140788,126114
t3,185,9,10000,192844,183104,169472,156222,140978
t3,185,10,10000,211138,201564,186646,173020,156014
t3,185,11,10000,231800,222280,204328,189598,172402
t3,185,12,10000,247980,238488,220836,206340,188500
t3,185,13,10000,268688,255910,238358,223068,204166
t3,185,14,10000,286018,275004,255846,239788,220646
t3,185,15,10000,307402,293940,274808,258400,237132
t3,185,16,10000,325332,315226,293792,275798,254430
t3,185,17,10000,344210,330130,311098,293580,272004
t3,185,18,10000,365372,352420,332488,312770,289970
t3,185,19,10000,386872,371858,348646,331084,307496
t3,185,20,10000,407794,393910,369870,348858,325078
t3,185,21,10000,428974,411338,387742,367184,342214
t3,185,22,10000,449458,431744,408132,387102,359674
t3,185,23,10000,469428,456304,429510,408240,380320
t3,185,24,10000,493510,475802,450562,427634,401264
t3,185,25,10000,512952,494398,468578,446096,419292
t3,185,26,10000,541512,523332,493910,468650,439754
t3,185,27,10000,561588,542160,513940,488086,460030
t3,185,28,10000,584232,564134,534324,509818,480192
t3,185,29,10000,605568,585448,557018,531540,501600
t3,185,30,10000,630894,609146,578218,550622,521726
t3,185,31,10000,654214,633060,601526,574704,543036
t3,185,32,10000,678382,655634,625908,596810,565026
t3,185,33,10000,703152,676532,645778,619438,584074
t3,185,34,10000,726812,705308,672310,643298,607522
t3,185,35,10000,753284,729564,697850,666858,631446
t3,185,36,10000,775538,751706,721144,691046,654074
t3,185,37,10000,801578,782102,744562,712376,675736
t3,185,38,10000,826130,804348,770366,738998,699722
t3,185,39,10000,849344,828854,793222,763466,725026
t3,185,40,10000,882442,854906,820976,788322,747658
t3,185,41,10000,908362,884090,840608,807512,768726
t3,185,42,10000,934186,903874,868322,835226,796904
t3,185,43,10000,960834,933388,897336,865580,823998
t3,185,44,10000,997104,967352,925608,890638,849884
t3,185,45,10000,1019882,994638,950514,914972,872764
t3,185,46,10000,1042734,1018694,977630,942306,898046
t3,185,47,10000,1079536,1048736,1004854,970706,925754
t3,185,48,10000,1096198,1073114,1033318,997510,953542
t3,185,49,10000,1137124,1108404,1064688,1026724,978566
t3,185,50,10000,1159518,1132544,1091474,1054208,1008302
t3,185,51,10000,1207724,1168876,1125254,1083206,1036734
t3,185,52,10000,1227990,1200202,1153478,1112878,1065190
t3,185,53,10000,1259744,1223514,1178916,1139080,1089230
t3,185,54,10000,1288328,1257692,1210330,1170756,1121736
t3,185,55,10000,1320526,1289414,1241090,1200048,1148488
t3,185,56,10000,1347094,1316480,1275182,1230810,1181616
t3,185,57,10000,1385628,1352134,1304918,1260640,1210350
t3,185,58,10000,1413514,1381144,1333006,1292292,1240466
t3,185,59,10000,1446418,1414304,1369862,1323954,1271766
t3,185,60,10000,1480228,1449624,1402332,1358664,1304706
t3,185,61,10000,1524216,1485018,1431732,1384400,1331064
t3,185,62,10000,1556382,1514870,1463936,1418936,1364152
t3,185,63,10000,1586844,1557032,1501170,1453488,1398374
t3,185,64,10000,1620802,1589098,1538462,1489012,1431754
t3,185,65,10000,1657054,1618422,1570366,1520272,1462432
t3,185,66,10000,1699640,1661160,1608890,1559904,1498444
t3,185,67,10000,1737434,1697740,1640888,1589758,1526418
t3,185,68,10000,1772218,1730734,1675070,1625364,1564236
t3,185,69,10000,1815642,1774848,1714474,1659242,1599436
t3,185,70,10000,1843100,1807164,1747136,1693672,1632324
t3,185,71,10000,1880428,1838696,1783112,1732660,1669928
t3,185,72,10000,1922074,1882410,1826174,1772042,1707668
t3,185,73,10000,1956944,1915836,1857788,1801872,1737788
t3,185,74,10000,1998288,1960244,1899848,1846798,1778052
t3,185,75,10000,2034464,1996250,1938946,1882752,1816148
t3,185,76,10000,2075776,2027820,1963472,1912142,1846484
t3,185,77,10000,2117078,2075544,2011918,1956312,1888732
t3,185,78,10000,2165220,2118486,2053404,1997912,1923950
t3,185,79,10000,2209092,2162510,2088986,2032060,1967106
t3,185,80,10000,2238952,2193406,2129804,2072258,2002578
t3,185,81,10000,2281914,2233720,2167992,2109566,2042188
t3,185,82,10000,2328904,2279524,2211686,2151432,2081630
t3,185,83,10000,2376350,2326536,2254230,2198956,2123006
t3,185,84,10000,2415358,2372354,2301070,2240964,2167926
t3,185,85,10000,2456628,2407256,2334098,2276652,2205818
t3,185,86,10000,2500158,2453462,2382854,2320170,2245198
t3,185,87,10000,2531348,2493690,2426072,2359346,2284278
t3,185,88,10000,2588574,2542174,2474366,2405268,2328554
t3,185,89,10000,2638184,2589862,2512534,2449590,2372030
t3,185,90,10000,2674294,2623704,2554768,2491478,2413496
t3,185,91,10000,2727904,2680236,2606136,2539690,2461404
t3,185,92,10000,2761380,2719178,2651670,2586946,2505170
t3,185,93,10000,2818030,2769718,2697808,2633594,2550500
t3,185,94,10000,2863164,2817914,2743218,2673586,2592464
t3,185,95,10000,2918600,2867930,2788584,2720006,2635830
t3,185,96,10000,2951830,2904272,2830728,2762348,2681706
t3,185,97,10000,3000346,2957488,2889096,2817504,2732064
t3,185,98,10000,3067730,3019408,2942328,2871268,2784878
t3,185,99,10000,3109170,3050920,2974752,2911134,2822146
t3,185,100,10000,3172796,3120334,3029694,2962322,2874546
t3,185,101,10000,3212872,3158554,3078352,3003352,2916900
t3,185,102,10000,3279148,3219564,3133368,3058058,2969872
t3,185,103,10000,3329310,3277008,3185096,3113142,3021564
t3,185,104,10000,3368276,3304700,3226612,3155732,3067514
t3,185,105,10000,3417922,3362666,3279990,3208502,3113244
t3,185,106,10000,3472974,3416412,3330612,3259942,3168926
t3,185,107,10000,3524270,3464306,3388506,3312544,3220196
t3,185,108,10000,3589440,3533656,3445398,3366860,3274038
t3,185,109,10000,3630880,3575560,3489310,3413448,3320044
t3,185,110,10000,3686364,3635676,3546586,3470022,3371750
t3,185,111,10000,3762070,3697092,3602402,3524808,3423874
t3,185,112,10000,3811722,3749522,3656268,3575472,3477502
t3,185,113,10000,3872184,3802638,3718114,3638990,3537374
t3,185,114,10000,3903552,3847548,3761186,3679908,3581926
t3,185,115,10000,3985030,3917116,3818886,3740252,3635696
t3,185,116,10000,4030372,3969996,3879194,3799578,3692518
t3,185,117,10000,4084852,4030472,3935814,3854496,3755232
t3,185,118,10000,4149134,4089514,3998084,3911390,3810362
t3,185,119,10000,4210258,4152558,4057282,3970574,3865074
t3,185,120,10000,4272096,4209092,4108782,4027884,3920178
t3,185,121,10000,4336898,4276942,4174388,4091682,3986730
t3,185,122,10000,4397988,4336488,4232532,4142574,4028874
t3,185,123,10000,4452326,4387486,4285458,4201578,4095276
t3,185,124,10000,4508520,4443882,4338710,4248170,4141342
t3,185,125,10000,4588464,4527586,4421986,4328296,4216214
t3,185,126,10000,4649270,4579246,4471190,4377766,4270122
t3,185,127,10000,4717552,4641774,4537408,4444574,4337118
t3,185,128,10000,4770602,4710512,4605094,4508174,4393506
t3,185,129,10000,4839180,4766674,4664108,4567584,4451994
t3,185,130,10000,4902172,4833724,4733270,4637004,4519532
t3,185,131,10000,4966148,4905948,4796342,4697996,4582936
t3,185,132,10000,5052608,4984768,4860306,4760866,4639506
t3,185,133,10000,5105208,5040076,4929590,4823808,4704856
t3,185,134,10000,5164062,5093632,4989446,4891184,4770966
t3,185,135,10000,5242802,5164144,5058784,4958496,4839726
t3,185,136,10000,5301230,5228922,5117564,5020646,4904170
t3,185,137,10000,5380568,5304710,5185098,5079218,4959386
t3,185,138,10000,5434230,5356116,5251124,5152460,5034420
t3,185,139,10000,5526516,5443066,5331730,5228520,5101348
t3,185,140,10000,5601392,5518580,5399290,5296870,5165876
t3,185,141,10000,5671178,5576306,5460700,5363354,5237826
t3,185,142,10000,5718606,5640812,5527950,5423178,5303012
t3,185,143,10000,5790346,5715140,5601644,5500836,5373248
t3,185,144,10000,5881488,5805386,5675364,5577510,5447694
t3,185,145,10000,5935650,5862342,5737642,5638276,5511784
t3,185,146,10000,6022652,5941396,5809646,5697526,5568892
t3,185,147,10000,6114144,6022362,5895522,5777800,5653722
t3,185,148,10000,6176380,6093008,5967232,5863240,5720708
t3,185,149,10000,6251434,6151538,6037590,5921878,5789260
t3,185,150,10000,6289554,6223840,6109424,5997590,5862434
t3,185,151,10000,6407408,6320550,6194266,6086006,5945794
t3,185,152,10000,6483612,6398398,6274920,6163280,6023870
t3,185,153,10000,6531794,6459408,6339188,6226138,6087140
t3,185,154,10000,6624670,6541234,6426564,6312652,6170928
t3,185,155,10000,6707360,6622066,6501292,6378186,6244614
t3,185,156,10000,6815138,6716826,6579010,6461902,6317372
t3,185,157,10000,6859606,6780630,6653984,6536688,6391522
t3,185,158,10000,6931830,6859112,6732594,6606602,6469972
t3,185,159,10000,7043804,6942202,6803496,6690626,6545004
t3,185,160,10000,7107036,7024968,6894550,6771470,6625364
t3,185,161,10000,7193566,7098290,6967050,6849682,6706582
t3,185,162,10000,7286762,7203414,7061564,6934738,6784058
t3,185,163,10000,7358024,7273170,7133808,7014182,6859052
t3,185,164,10000,7454128,7357660,7217840,7096242,6942532
t3,185,165,10000,7541934,7441490,7298982,7178826,7024548
t3,185,166,10000,7599906,7502180,7377690,7256678,7112058
t3,185,167,10000,7709330,7617586,7467452,7342494,7184814
t3,185,168,10000,7798420,7693898,7549064,7428178,7280354
t3,185,169,10000,7878724,7785434,7634486,7508310,7351698
t3,185,170,10000,7947498,7866754,7723574,7593568,7440956
t3,185,171,10000,8063150,7959690,7818758,7683862,7525446
t3,185,172,10000,8165398,8065340,7907330,7772770,7609774
t3,185,173,10000,8239676,8144996,7989366,7861034,7698084
t3,185,174,10000,8308354,8227526,8082250,7941686,7778748
t3,185,175,10000,8402866,8309738,8154504,8029250,7870934
t3,185,176,10000,8498864,8406408,8249522,8124022,7950358
t3,185,177,10000,8632594,8520072,8353674,8219854,8051252
t3,185,178,10000,8680522,8588654,8445486,8300804,8139954
t3,185,179,10000,8794528,8680378,8529430,8395404,8226784
t3,185,180,10000,8846760,8760856,8610874,8470882,8317698
t3,185,181,10000,8965838,8862502,8698356,8564830,8403660
t3,185,182,10000,9063452,8974444,8811382,8665360,8490918
t3,185,183,10000,9137932,9046774,8902318,8761956,8589466
t3,185,184,10000,9250828,9149870,8982372,8854252,8676632
t3,185,185,10000,9340858,9231270,9083936,8940394,8770552
t3,185,186,10000,9426838,9323548,9182786,9042882,8869396
t3,185,187,10000,9572424,9448644,9297926,9146448,8968020
t3,185,188,10000,9638652,9522984,9359640,9218718,9049232
t3,185,189,10000,9748284,9642228,9474446,9326724,9146034
t3,185,190,10000,9859390,9734864,9573934,9429084,9254326
t3,185,191,10000,9957864,9846378,9676920,9535988,9348134
t3,185,192,10000,10041400,9935172,9772706,9627090,9441492
t3,185,193,10000,10170520,10047446,9882180,9724692,9543702
t3,185,194,10000,10269072,10143004,9970416,9812846,9630730
t3,185,195,10000,10380216,10262632,10081572,9932348,9749150
t3,185,196,10000,10480248,10360098,10194192,10036216,9840752
t3,185,197,10000,10564948,10474638,10293496,10142730,9945966
t3,185,198,10000,10684406,10563122,10381386,10225144,10048274
t3,185,199,10000,10777976,10666664,10489858,10336984,10148946
t3,185,200,10000,10845534,10739614,10583086,10423336,10245286
t3,186,1,10000,34410,33672,31862,28730,22650
t3,186,2,10000,61100,57386,50964,43654,35952
t3,186,3,10000,81784,75818,68388,60782,51956
t3,186,4,10000,101576,94340,84848,76506,66132
t3,186,5,10000,119676,112880,102452,93190,81478
t3,186,6,10000,138968,131866,120004,109106,96784
t3,186,7,10000,156676,148396,135578,124034,111084
t3,186,8,10000,177752,168724,153366,141666,126776
t3,186,9,10000,196072,185068,170848,157952,142636
t3,186,10,10000,216386,203782,187302,174104,158010
t3,186,11,10000,230626,221056,204586,190878,172948
t3,186,12,10000,254604,240616,222412,206778,189152
t3,186,13,10000,272992,260694,241644,225578,206638
t3,186,14,10000,289234,278384,260136,244246,224522
t3,186,15,10000,310128,297248,279044,261542,239726
t3,186,16,10000,328960,315794,295178,277002,255680
t3,186,17,10000,350138,336282,316138,297832,274960
t3,186,18,10000,372812,360112,335326,316698,292648
t3,186,19,10000,389824,375824,354776,334874,310132
t3,186,20,10000,410168,395890,371594,352216,327786
t3,186,21,10000,430896,416776,394152,371988,346924
t3,186,22,10000,452314,437288,413258,391252,365388
t3,186,23,10000,476386,458882,434160,412514,383888
t3,186,24,10000,497238,480522,455308,431956,404362
t3,186,25,10000,519982,502484,474898,451218,424086
t3,186,26,10000,538834,523322,495504,470550,441416
t3,186,27,10000,565274,546310,518380,494646,464866
t3,186,28,10000,586582,568848,541086,514620,483748
t3,186,29,10000,618366,593748,563814,536306,504886
t3,186,30,10000,635222,614382,587438,559438,525530
t3,186,31,10000,656482,637686,607524,579672,547944
t3,186,32,10000,680556,660452,630422,602232,570168
t3,186,33,10000,709756,685936,653758,626968,593088
t3,186,34,10000,729790,710212,677222,648704,614824
t3,186,35,10000,753500,734526,701642,674386,637424
t3,186,36,10000,788538,763882,728498,698410,660190
t3,186,37,10000,806488,785992,748580,722620,682852
